poison_barb,type_enhancer,2,//cdn2.bulbagarden.net/upload/d/d2/Bag_Poison_Barb_Sprite.png
polkadot_bow,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/e7/Bag_None_Sprite.png
sharp_beak,type_enhancer,2,//cdn2.bulbagarden.net/upload/4/4b/Bag_Sharp_Beak_Sprite.png
silk_scarf,type_enhancer,3,//cdn2.bulbagarden.net/upload/2/2c/Bag_Silk_Scarf_Sprite.png
silver_powder,type_enhancer,2,//cdn2.bulbagarden.net/upload/e/e0/Bag_Silver_Powder_Sprite.png
soft_sand,type_enhancer,2,//cdn2.bulbagarden.net/upload/c/c5/Bag_Soft_Sand_Sprite.png
spell_tag,type_enhancer,2,//cdn2.bulbagarden.net/upload/5/51/Bag_Spell_Tag_Sprite.png
twisted_spoon,type_enhancer,2,//cdn2.bulbagarden.net/upload/7/75/Bag_Twisted_Spoon_Sprite.png
soul_dew,type_enhancer_specific,3,//cdn2.bulbagarden.net/upload/c/cd/Bag_Soul_Dew_Sprite.png
adamant_orb,type_enhancer_specific,4,//cdn2.bulbagarden.net/upload/f/f9/Bag_Adamant_Orb_Sprite.png
lustrous_orb,type_enhancer_specific,4,//cdn2.bulbagarden.net/upload/a/ae/Bag_Lustrous_Orb_Sprite.png
griseous_orb,type_enhancer_specific,4,//cdn2.bulbagarden.net/upload/5/57/Bag_Griseous_Orb_Sprite.png
