Move ID,Name,Type,Category,Contest,PP,Power,Accuracy,Gen
559,fusion_bolt,electric,physical,cool,5,100,100%,v
560,flying_press,fighting,physical,tough,10,100,95%,vi
561,mat_block,fighting,status,cool,10,,,vi
562,belch,poison,special,tough,10,120,90%,vi
563,rototiller,ground,status,tough,10,,,vi
564,sticky_web,bug,status,tough,20,,,vi
565,fell_stinger,bug,physical,cool,25,50,100%,vi
566,phantom_force,ghost,physical,cool,10,90,100%,vi
567,trick_or_treat,ghost,status,cute,20,,100%,vi
568,noble_roar,normal,status,tough,30,,100%,vi
569,ion_deluge,electric,status,beautiful,25,,,vi
570,parabolic_charge,electric,special,clever,20,65,100%,vi
571,forests_curse,grass,status,clever,20,,100%,vi
572,petal_blizzard,grass,physical,beautiful,15,90,100%,vi
573,freeze_dry,ice,special,beautiful,20,70,100%,vi
574,disarming_voice,fairy,special,cute,15,40,,vi
575,parting_shot,dark,status,cool,20,,100%,vi
576,topsy_turvy,dark,status,clever,20,,,vi
577,draining_kiss,fairy,special,cute,10,50,100%,vi
578,crafty_shield,fairy,status,clever,10,,,vi
579,flower_shield,fairy,status,beautiful,10,,,vi
580,grassy_terrain,grass,status,beautiful,10,,,vi
581,misty_terrain,fairy,status,beautiful,10,,,vi
582,electrify,electric,status,clever,20,,,vi
583,play_rough,fairy,physical,cute,10,90,90%,vi
584,fairy_wind,fairy,special,beautiful,30,40,100%,vi
585,moonblast,fairy,special,beautiful,15,95,100%,vi
586,boomburst,normal,special,tough,10,140,100%,vi
587,fairy_lock,fairy,status,clever,10,,,vi
588,kings_shield,steel,status,cool,10,,,vi
589,play_nice,normal,status,cute,20,,,vi
590,confide,normal,status,cute,20,,,vi
591,diamond_storm,rock,physical,beautiful,5,100,95%,vi
592,steam_eruption,water,special,beautiful,5,110,95%,vi
593,hyperspace_hole,psychic,special,clever,5,80,,vi
594,water_shuriken,water,special,cool,20,15,100%,vi
595,mystical_fire,fire,special,beautiful,10,75,100%,vi
596,spiky_shield,grass,status,tough,10,,,vi
597,aromatic_mist,fairy,status,beautiful,20,,,vi
598,eerie_impulse,electric,status,clever,15,,100%,vi
599,venom_drench,poison,status,clever,20,,100%,vi
600,powder,bug,status,clever,20,,100%,vi
601,geomancy,fairy,status,beautiful,10,,,vi
602,magnetic_flux,electric,status,clever,20,,,vi
603,happy_hour,normal,status,cute,30,,,vi
604,electric_terrain,electric,status,clever,10,,,vi
605,dazzling_gleam,fairy,special,beautiful,10,80,100%,vi
606,celebrate,normal,status,cute,40,,,vi
607,hold_hands,normal,status,cute,40,,,vi
608,baby_doll_eyes,fairy,status,cute,30,,100%,vi
609,nuzzle,electric,physical,cute,20,20,100%,vi
610,hold_back,normal,physical,cool,40,40,100%,vi
611,infestation,bug,special,cute,20,20,100%,vi
612,power_up_punch,fighting,physical,tough,20,40,100%,vi
613,oblivion_wing,flying,special,cool,10,80,100%,vi
614,thousand_arrows,ground,physical,beautiful,10,90,100%,vi
615,thousand_waves,ground,physical,tough,10,90,100%,vi
616,lands_wrath,ground,physical,beautiful,10,90,100%,vi
617,light_of_ruin,fairy,special,beautiful,5,140,90%,vi
618,origin_pulse,water,special,beautiful,10,110,85%,vi
619,precipice_blades,ground,physical,cool,10,120,85%,vi
620,dragon_ascent,flying,physical,beautiful,5,120,100%,vi
621,hyperspace_fury,dark,physical,tough,5,100,,vi
622,breakneck_blitz,normal,physical,???,1,,,vii
623,breakneck_blitz,normal,special,???,1,,,vii
624,all_out_pummeling,fighting,physical,???,1,,,vii
625,all_out_pummeling,fighting,special,???,1,,,vii
626,supersonic_skystrike,flying,physical,???,1,,,vii
627,supersonic_skystrike,flying,special,???,1,,,vii
628,acid_downpour,poison,physical,???,1,,,vii
629,acid_downpour,poison,special,???,1,,,vii
630,tectonic_rage,ground,physical,???,1,,,vii
631,tectonic_rage,ground,special,???,1,,,vii
632,continental_crush,rock,physical,???,1,,,vii
633,continental_crush,rock,special,???,1,,,vii
634,savage_spin_out,bug,physical,???,1,,,vii
635,savage_spin_out,bug,special,???,1,,,vii
636,never_ending_nightmare,ghost,physical,???,1,,,vii
637,never_ending_nightmare,ghost,special,???,1,,,vii
638,corkscrew_crash,steel,physical,???,1,,,vii
639,corkscrew_crash,steel,special,???,1,,,vii
640,inferno_overdrive,fire,physical,???,1,,,vii
641,inferno_overdrive,fire,special,???,1,,,vii
642,hydro_vortex,water,physical,???,1,,,vii
643,hydro_vortex,water,special,???,1,,,vii
644,bloom_doom,grass,physical,???,1,,,vii
645,bloom_doom,grass,special,???,1,,,vii
646,gigavolt_havoc,electric,physical,???,1,,,vii
647,gigavolt_havoc,electric,special,???,1,,,vii
648,shattered_psyche,psychic,physical,???,1,,,vii
649,shattered_psyche,psychic,special,???,1,,,vii
650,subzero_slammer,ice,physical,???,1,,,vii
651,subzero_slammer,ice,special,???,1,,,vii
652,devastating_drake,dragon,physical,???,1,,,vii
653,devastating_drake,dragon,special,???,1,,,vii
654,black_hole_eclipse,dark,physical,???,1,,,vii
655,black_hole_eclipse,dark,special,???,1,,,vii
656,twinkle_tackle,fairy,physical,???,1,,,vii
657,twinkle_tackle,fairy,special,???,1,,,vii
658,catastropika,electric,physical,???,1,210,,vii
659,shore_up,ground,status,???,10,,,vii
660,first_impression,bug,physical,???,10,90,100%,vii
661,baneful_bunker,poison,status,???,10,,,vii
662,spirit_shackle,ghost,physical,???,10,80,100%,vii
663,darkest_lariat,dark,physical,???,10,85,100%,vii
664,sparkling_aria,water,special,???,10,90,100%,vii
665,ice_hammer,ice,physical,???,10,100,90%,vii
666,floral_healing,fairy,status,???,10,,,vii
667,high_horsepower,ground,physical,???,10,95,95%,vii
668,strength_sap,grass,status,???,10,,100%,vii
669,solar_blade,grass,physical,???,10,125,100%,vii
670,leafage,grass,physical,???,40,40,100%,vii
671,spotlight,normal,status,???,15,,,vii
672,toxic_thread,poison,status,???,20,,100%,vii
673,laser_focus,normal,status,???,30,,,vii
674,gear_up,steel,status,???,20,,,vii
675,throat_chop,dark,physical,???,15,80,100%,vii
676,pollen_puff,bug,special,???,15,90,100%,vii
677,anchor_shot,steel,physical,???,20,80,100%,vii
678,psychic_terrain,psychic,status,???,10,,,vii
679,lunge,bug,physical,???,15,80,100%,vii
680,fire_lash,fire,physical,???,15,80,100%,vii
681,power_trip,dark,physical,???,10,20,100%,vii
682,burn_up,fire,special,???,5,130,100%,vii
683,speed_swap,psychic,status,???,10,,,vii
684,smart_strike,steel,physical,???,10,70,,vii
685,purify,poison,status,???,20,,,vii
686,revelation_dance,normal,special,???,15,90,100%,vii
687,core_enforcer,dragon,special,???,10,100,100%,vii
688,trop_kick,grass,physical,???,15,70,100%,vii
689,instruct,psychic,status,???,15,,,vii
690,beak_blast,flying,physical,???,15,100,100%,vii
691,clanging_scales,dragon,special,???,5,110,100%,vii
692,dragon_hammer,dragon,physical,???,15,90,100%,vii
693,brutal_swing,dark,physical,???,20,60,100%,vii
694,aurora_veil,ice,status,???,20,,,vii
695,sinister_arrow_raid,ghost,physical,???,1,180,,vii
696,malicious_moonsault,dark,physical,???,1,180,,vii
697,oceanic_operetta,water,special,???,1,195,,vii
698,guardian_of_alola,fairy,special,???,1,,,vii
699,soul_stealing_7_star_strike,ghost,physical,???,1,195,,vii
700,stoked_sparksurfer,electric,special,???,1,175,,vii
701,pulverizing_pancake,normal,physical,???,1,210,,vii
702,extreme_evoboost,normal,status,???,1,,,vii
703,genesis_supernova,psychic,special,???,1,185,,vii
704,shell_trap,fire,special,???,5,150,100%,vii
705,fleur_cannon,fairy,special,???,5,130,90%,vii
706,psychic_fangs,psychic,physical,???,10,85,100%,vii
707,stomping_tantrum,ground,physical,???,10,75,100%,vii
708,shadow_bone,ghost,physical,???,10,85,100%,vii
709,accelerock,rock,physical,???,20,40,100%,vii
710,liquidation,water,physical,???,10,85,100%,vii
711,prismatic_laser,psychic,special,???,10,160,100%,vii
712,spectral_thief,ghost,physical,???,10,90,100%,vii
713,sunsteel_strike,steel,physical,???,5,100,100%,vii
714,moongeist_beam,ghost,special,???,5,100,100%,vii
715,tearful_look,normal,status,???,20,,,vii
716,zing_zap,electric,physical,???,10,80,100%,vii
717,natures_madness,fairy,special,???,10,,90%,vii
718,multi_attack,normal,physical,???,10,120,100%,vii
719,10000000_volt_thunderbolt,electric,special,???,1,195,,vii
720,mind_blown,fire,special,???,5,150,100%,vii
721,plasma_fists,electric,physical,???,15,100,100%,vii
722,photon_geyser,psychic,special,???,5,100,100%,vii
723,light_that_burns_the_sky,psychic,special,???,1,200,,vii
724,searing_sunraze_smash,steel,physical,???,1,200,,vii
725,menacing_moonraze_maelstrom,ghost,special,???,1,200,,vii
726,lets_snuggle_forever,fairy,physical,???,1,190,,vii
727,splintered_stormshards,rock,physical,???,1,190,,vii
728,clangorous_soulblaze,dragon,special,???,1,185,,vii
729,zippy_zap,electric,physical,???,15,50,100%,vii
730,splishy_splash,water,special,???,15,90,100%,vii
731,floaty_fall,flying,physical,???,15,90,95%,vii
732,pika_papow,electric,special,???,20,,,vii
733,bouncy_bubble,water,special,???,15,90,100%,vii
734,buzzy_buzz,electric,special,???,15,90,100%,vii
735,sizzly_slide,fire,physical,???,15,90,100%,vii
736,glitzy_glow,psychic,special,???,15,90,100%,vii
737,baddy_bad,dark,special,???,15,90,100%,vii
738,sappy_seed,grass,physical,???,15,90,100%,vii
739,freezy_frost,ice,special,???,15,90,100%,vii
740,sparkly_swirl,fairy,special,???,15,90,100%,vii
741,veevee_volley,normal,physical,???,20,,,vii
742,double_iron_bash,steel,physical,???,5,60,100%,vii
743,max_guard,normal,status,???,10,,,viii
744,dynamax_cannon,dragon,special,???,5,100,100%,viii
745,snipe_shot,water,special,???,15,80,100%,viii
746,jaw_lock,dark,physical,???,10,80,100%,viii
747,stuff_cheeks,normal,status,???,10,,,viii
748,no_retreat,fighting,status,???,5,,,viii
749,tar_shot,rock,status,???,15,,100%,viii
750,magic_powder,psychic,status,???,20,,100%,viii
751,dragon_darts,dragon,physical,???,10,50,100%,viii
752,teatime,normal,status,???,10,,,viii
753,octolock,fighting,status,???,15,,100%,viii
754,bolt_beak,electric,physical,???,10,85,100%,viii
755,fishious_rend,water,physical,???,10,85,100%,viii
756,court_change,normal,status,???,10,,100%,viii
757,max_flare,fire,???,???,10,,,viii
758,max_flutterby,bug,???,???,10,,,viii
759,max_lightning,electric,???,???,10,,,viii
760,max_strike,normal,???,???,10,,,viii
761,max_knuckle,fighting,???,???,10,,,viii
762,max_phantasm,ghost,???,???,10,,,viii
763,max_hailstorm,ice,???,???,10,,,viii
764,max_ooze,poison,???,???,10,,,viii
765,max_geyser,water,???,???,10,,,viii
766,max_airstream,flying,???,???,10,,,viii
767,max_starfall,fairy,???,???,10,,,viii
768,max_wyrmwind,dragon,???,???,10,,,viii
769,max_mindstorm,psychic,???,???,10,,,viii
770,max_rockfall,rock,???,???,10,,,viii
771,max_quake,ground,???,???,10,,,viii
772,max_darkness,dark,???,???,10,,,viii
773,max_overgrowth,grass,???,???,10,,,viii
774,max_steelspike,steel,???,???,10,,,viii
775,clangorous_soul,dragon,status,???,5,,100%,viii
776,body_press,fighting,physical,???,10,80,100%,viii
777,decorate,fairy,status,???,15,,,viii
778,drum_beating,grass,physical,???,10,80,100%,viii
779,snap_trap,grass,physical,???,15,35,100%,viii
780,pyro_ball,fire,physical,???,5,120,90%,viii
781,behemoth_blade,steel,physical,???,5,100,100%,viii
782,behemoth_bash,steel,physical,???,5,100,100%,viii
783,aura_wheel,electric,physical,???,10,110,100%,viii
784,breaking_swipe,dragon,physical,???,15,60,100%,viii
785,branch_poke,grass,physical,???,40,40,100%,viii
786,overdrive,electric,special,???,10,80,100%,viii
787,apple_acid,grass,special,???,10,80,100%,viii
788,grav_apple,grass,physical,???,10,80,100%,viii
789,spirit_break,fairy,physical,???,15,75,100%,viii
790,strange_steam,fairy,special,???,10,90,95%,viii
791,life_dew,water,status,???,10,,,viii
792,obstruct,dark,status,???,10,,100%,viii
793,false_surrender,dark,physical,???,10,80,,viii
794,meteor_assault,fighting,physical,???,5,150,100%,viii
795,eternabeam,dragon,special,???,5,160,90%,viii
796,steel_beam,steel,special,???,5,140,95%,viii
797,expanding_force,psychic,special,???,10,80,100%,viii
798,steel_roller,steel,physical,???,5,130,100%,viii
799,scale_shot,dragon,physical,???,20,25,90%,viii
800,meteor_beam,rock,special,???,10,120,90%,viii
801,shell_side_arm,poison,special,???,10,90,100%,viii
802,misty_explosion,fairy,special,???,5,100,100%,viii
803,grassy_glide,grass,physical,???,20,70,100%,viii
804,rising_voltage,electric,special,???,20,70,100%,viii
805,terrain_pulse,normal,special,???,10,50,100%,viii
806,skitter_smack,bug,physical,???,10,70,90%,viii
807,burning_jealousy,fire,special,???,5,70,100%,viii
808,lash_out,dark,physical,???,5,75,100%,viii
809,poltergeist,ghost,physical,???,5,110,90%,viii
810,corrosive_gas,poison,status,???,40,,100%,viii
811,coaching,fighting,status,???,10,,,viii
812,flip_turn,water,physical,???,20,60,100%,viii
813,triple_axel,ice,physical,???,10,20,90%,viii
814,dual_wingbeat,flying,physical,???,10,40,90%,viii
815,scorching_sands,ground,special,???,10,70,100%,viii
816,jungle_healing,grass,status,???,10,,,viii
817,wicked_blow,dark,physical,???,5,80,100%,viii
818,surging_strikes,water,physical,???,5,25,100%,viii
819,thunder_cage,electric,special,???,15,80,90%,viii
820,dragon_energy,dragon,special,???,5,150,100%,viii
821,freezing_glare,psychic,special,???,10,90,100%,viii
822,fiery_wrath,dark,special,???,10,90,100%,viii
823,thunderous_kick,fighting,physical,???,10,90,100%,viii
824,glacial_lance,ice,physical,???,5,130,100%,viii
825,astral_barrage,ghost,special,???,5,120,100%,viii
826,eerie_spell,psychic,special,???,5,80,100%,viii
???,stone_axe,???,???,???,???,???,???,viii
828,g_max_wildfire,fire,--,--,--,--,--,VIII
829,g_max_befuddle,bug,--,--,--,--,--,VIII
830,g_max_volt_crash,electric,--,--,--,--,--,VIII
831,g_max_gold_rush,normal,--,--,--,--,--,VIII
832,g_max_chi_strike,fighting,--,--,--,--,--,VIII
833,g_max_terror,ghost,--,--,--,--,--,VIII
834,g_max_resonance,ice,--,--,--,--,--,VIII
835,g_max_cuddle,normal,--,--,--,--,--,VIII
836,g_max_replenish,normal,--,--,--,--,--,VIII
837,g_max_malodor,poison,--,--,--,--,--,VIII
838,g_max_stonesurge,water,--,--,--,--,--,VIII
839,g_max_wind_rage,flying,--,--,--,--,--,VIII
840,g_max_stun_shock,electric,--,--,--,--,--,VIII
841,g_max_finale,fairy,--,--,--,--,--,VIII
842,g_max_depletion,dragon,--,--,--,--,--,VIII
843,g_max_gravitas,psychic,--,--,--,--,--,VIII
844,g_max_volcalith,rock,--,--,--,--,--,VIII
845,g_max_sandblast,ground,--,--,--,--,--,VIII
846,g_max_snooze,dark,--,--,--,--,--,VIII
847,g_max_tartness,grass,--,--,--,--,--,VIII
848,g_max_sweetness,grass,--,--,--,--,--,VIII
849,g_max_smite,fairy,--,--,--,--,--,VIII
850,g_max_steelsurge,steel,--,--,--,--,--,VIII
851,g_max_meltdown,steel,--,--,--,--,--,VIII
852,g_max_foam_burst,water,--,--,--,--,--,VIII
853,g_max_centiferno,fire,--,--,--,--,--,VIII
854,g_max_vine_lash,grass,--,--,--,--,--,VIII
855,g_max_cannonade,water,--,--,--,--,--,VIII
856,g_max_drum_solo,grass,--,--,--,--,--,VIII
857,g_max_fireball,fire,--,--,--,--,--,VIII
858,g_max_hydrosnipe,water,--,--,--,--,--,VIII
859,g_max_one_blow,dark,--,--,--,--,--,VIII
860,g_max_rapid_flow,water,--,--,--,--,--,VIII
